iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,trialNum,                  agentID,object,word,val
0,10,10,0.93,0.01,1,1,falu,shore,0.07799999999999999
0,10,10,0.93,0.01,2,1,qapamoma,danger,0.09279999999999985
0,10,10,0.93,0.01,2,1,qapamoma,shore,0.0856
0,10,10,0.93,0.01,2,1,qapamoma,threat,0.10840000000000004
0,10,10,0.93,0.01,2,1,qapamoma,cheek,0.08760000000000003
0,10,10,0.93,0.01,2,1,qapamoma,coast,0.07079999999999999
0,10,10,0.93,0.01,2,1,qapamoma,null,0.20840000000000022
0,10,10,0.93,0.01,2,1,qapamoma,meter,0.07719999999999995
0,10,10,0.93,0.01,2,1,qapamoma,game,0.1176
0,10,10,0.93,0.01,2,1,qapamoma,vitamin,0.08839999999999998
0,10,10,0.93,0.01,2,1,qapamoma,purse,0.039200000000000026
0,10,10,0.93,0.01,2,1,qapamoma,bag,0.023999999999999997
0,10,10,0.93,0.01,2,2,qapamoma,bag,0.11000000000000001
0,10,10,0.93,0.01,2,2,qapamoma,meter,0.1028000000000001
0,10,10,0.93,0.01,2,2,qapamoma,null,0.19279999999999992
0,10,10,0.93,0.01,2,2,qapamoma,purse,0.1032000000000001
0,10,10,0.93,0.01,2,2,qapamoma,danger,0.0416
0,10,10,0.93,0.01,2,2,qapamoma,shore,0.09559999999999988
0,10,10,0.93,0.01,2,2,qapamoma,cheek,0.10039999999999998
0,10,10,0.93,0.01,2,2,qapamoma,coast,0.08239999999999989
0,10,10,0.93,0.01,2,2,qapamoma,vitamin,0.07439999999999998
0,10,10,0.93,0.01,2,2,qapamoma,game,0.08359999999999994
0,10,10,0.93,0.01,2,2,qapamoma,threat,0.013200000000000009
0,10,10,0.93,0.01,2,1,lipu,danger,0.10320000000000006
0,10,10,0.93,0.01,2,1,lipu,null,0.24039999999999984
0,10,10,0.93,0.01,2,1,lipu,vitamin,0.06400000000000002
0,10,10,0.93,0.01,2,1,lipu,game,0.08079999999999993
0,10,10,0.93,0.01,2,1,lipu,cheek,0.10240000000000009
0,10,10,0.93,0.01,2,1,lipu,meter,0.09720000000000009
0,10,10,0.93,0.01,2,1,lipu,shore,0.08319999999999994
0,10,10,0.93,0.01,2,1,lipu,purse,0.036400000000000016
0,10,10,0.93,0.01,2,1,lipu,coast,0.0976
0,10,10,0.93,0.01,2,1,lipu,threat,0.08079999999999993
0,10,10,0.93,0.01,2,1,lipu,bag,0.01400000000000002
0,10,10,0.93,0.01,2,2,lipu,null,0.26040000000000013
0,10,10,0.93,0.01,2,2,lipu,purse,0.09039999999999997
0,10,10,0.93,0.01,2,2,lipu,coast,0.07639999999999991
0,10,10,0.93,0.01,2,2,lipu,game,0.09280000000000002
0,10,10,0.93,0.01,2,2,lipu,bag,0.0899999999999999
0,10,10,0.93,0.01,2,2,lipu,meter,0.09399999999999997
0,10,10,0.93,0.01,2,2,lipu,cheek,0.10360000000000003
0,10,10,0.93,0.01,2,2,lipu,vitamin,0.06119999999999995
0,10,10,0.93,0.01,2,2,lipu,danger,0.02759999999999999
0,10,10,0.93,0.01,2,2,lipu,threat,0.005600000000000008
0,10,10,0.93,0.01,2,2,lipu,shore,0.09799999999999989
0,10,10,0.93,0.01,2,1,fuwo,null,0.19559999999999989
0,10,10,0.93,0.01,2,1,fuwo,game,0.07240000000000003
0,10,10,0.93,0.01,2,1,fuwo,danger,0.08800000000000005
0,10,10,0.93,0.01,2,1,fuwo,shore,0.10080000000000003
0,10,10,0.93,0.01,2,1,fuwo,bag,0.022400000000000014
0,10,10,0.93,0.01,2,1,fuwo,coast,0.09200000000000008
0,10,10,0.93,0.01,2,1,fuwo,threat,0.11080000000000012
0,10,10,0.93,0.01,2,1,fuwo,purse,0.04800000000000002
0,10,10,0.93,0.01,2,1,fuwo,vitamin,0.09039999999999997
0,10,10,0.93,0.01,2,1,fuwo,meter,0.09359999999999996
0,10,10,0.93,0.01,2,1,fuwo,cheek,0.086
0,10,10,0.93,0.01,2,2,fuwo,danger,0.0484
0,10,10,0.93,0.01,2,2,fuwo,shore,0.08959999999999999
0,10,10,0.93,0.01,2,2,fuwo,purse,0.0835999999999999
0,10,10,0.93,0.01,2,2,fuwo,coast,0.0960000000000001
0,10,10,0.93,0.01,2,2,fuwo,cheek,0.07240000000000003
0,10,10,0.93,0.01,2,2,fuwo,bag,0.09680000000000005
0,10,10,0.93,0.01,2,2,fuwo,null,0.2368000000000001
0,10,10,0.93,0.01,2,2,fuwo,game,0.11120000000000005
0,10,10,0.93,0.01,2,2,fuwo,vitamin,0.09879999999999992
0,10,10,0.93,0.01,2,2,fuwo,meter,0.05319999999999998
0,10,10,0.93,0.01,2,2,fuwo,threat,0.013200000000000009
0,10,10,0.93,0.01,2,1,nihatate,bag,0.007600000000000007
0,10,10,0.93,0.01,2,1,nihatate,danger,0.09159999999999993
0,10,10,0.93,0.01,2,1,nihatate,shore,0.07720000000000002
0,10,10,0.93,0.01,2,1,nihatate,null,0.2972000000000002
0,10,10,0.93,0.01,2,1,nihatate,vitamin,0.0803999999999999
0,10,10,0.93,0.01,2,1,nihatate,cheek,0.07399999999999995
0,10,10,0.93,0.01,2,1,nihatate,meter,0.09359999999999992
0,10,10,0.93,0.01,2,1,nihatate,threat,0.06519999999999998
0,10,10,0.93,0.01,2,1,nihatate,coast,0.08679999999999996
0,10,10,0.93,0.01,2,1,nihatate,game,0.09519999999999988
0,10,10,0.93,0.01,2,1,nihatate,purse,0.03120000000000002
0,10,10,0.93,0.01,2,2,nihatate,purse,0.09159999999999993
0,10,10,0.93,0.01,2,2,nihatate,cheek,0.06879999999999996
0,10,10,0.93,0.01,2,2,nihatate,bag,0.08759999999999998
0,10,10,0.93,0.01,2,2,nihatate,shore,0.09440000000000001
0,10,10,0.93,0.01,2,2,nihatate,meter,0.08879999999999993
0,10,10,0.93,0.01,2,2,nihatate,danger,0.03320000000000002
0,10,10,0.93,0.01,2,2,nihatate,coast,0.09199999999999992
0,10,10,0.93,0.01,2,2,nihatate,game,0.06679999999999994
0,10,10,0.93,0.01,2,2,nihatate,vitamin,0.09239999999999998
0,10,10,0.93,0.01,2,2,nihatate,null,0.2720000000000004
0,10,10,0.93,0.01,2,2,nihatate,threat,0.012400000000000013
0,10,10,0.93,0.01,2,1,loqi,threat,0.6519999999999999
0,10,10,0.93,0.01,2,1,loqi,meter,0.02000000000000001
0,10,10,0.93,0.01,2,1,loqi,shore,0.02000000000000001
0,10,10,0.93,0.01,2,1,loqi,vitamin,0.03440000000000002
0,10,10,0.93,0.01,2,1,loqi,null,0.07799999999999999
0,10,10,0.93,0.01,2,1,loqi,danger,0.11360000000000005
0,10,10,0.93,0.01,2,1,loqi,game,0.02360000000000002
0,10,10,0.93,0.01,2,1,loqi,cheek,0.025600000000000008
0,10,10,0.93,0.01,2,1,loqi,coast,0.02280000000000003
0,10,10,0.93,0.01,2,1,loqi,purse,0.006800000000000007
0,10,10,0.93,0.01,2,1,loqi,bag,0.003200000000000004
0,10,10,0.93,0.01,2,2,loqi,game,0.05640000000000005
0,10,10,0.93,0.01,2,2,loqi,danger,0.12320000000000003
0,10,10,0.93,0.01,2,2,loqi,cheek,0.055200000000000034
0,10,10,0.93,0.01,2,2,loqi,shore,0.08919999999999999
0,10,10,0.93,0.01,2,2,loqi,threat,0.21800000000000005
0,10,10,0.93,0.01,2,2,loqi,null,0.15599999999999986
0,10,10,0.93,0.01,2,2,loqi,bag,0.055600000000000045
0,10,10,0.93,0.01,2,2,loqi,coast,0.05080000000000005
0,10,10,0.93,0.01,2,2,loqi,meter,0.06400000000000004
0,10,10,0.93,0.01,2,2,loqi,purse,0.06520000000000004
0,10,10,0.93,0.01,2,2,loqi,vitamin,0.06639999999999996
0,10,10,0.93,0.01,2,1,hene,bag,0.22119999999999979
0,10,10,0.93,0.01,2,1,hene,coast,0.05399999999999999
0,10,10,0.93,0.01,2,1,hene,threat,0.07200000000000005
0,10,10,0.93,0.01,2,1,hene,meter,0.060000000000000026
0,10,10,0.93,0.01,2,1,hene,shore,0.06240000000000002
0,10,10,0.93,0.01,2,1,hene,null,0.15919999999999995
0,10,10,0.93,0.01,2,1,hene,purse,0.11080000000000012
0,10,10,0.93,0.01,2,1,hene,vitamin,0.0628
0,10,10,0.93,0.01,2,1,hene,danger,0.07280000000000003
0,10,10,0.93,0.01,2,1,hene,cheek,0.05439999999999998
0,10,10,0.93,0.01,2,1,hene,game,0.07040000000000002
0,10,10,0.93,0.01,2,2,hene,bag,0.020000000000000018
0,10,10,0.93,0.01,2,2,hene,meter,0.015600000000000015
0,10,10,0.93,0.01,2,2,hene,purse,0.020800000000000016
0,10,10,0.93,0.01,2,2,hene,vitamin,0.012400000000000026
0,10,10,0.93,0.01,2,2,hene,game,0.01960000000000002
0,10,10,0.93,0.01,2,2,hene,danger,0.01160000000000003
0,10,10,0.93,0.01,2,2,hene,null,0.026800000000000018
0,10,10,0.93,0.01,2,2,hene,coast,0.7968
0,10,10,0.93,0.01,2,2,hene,cheek,0.007200000000000013
0,10,10,0.93,0.01,2,2,hene,shore,0.06920000000000001
0,10,10,0.93,0.01,2,1,falu,danger,0.06159999999999998
0,10,10,0.93,0.01,2,1,falu,coast,0.07959999999999993
0,10,10,0.93,0.01,2,1,falu,cheek,0.0988
0,10,10,0.93,0.01,2,1,falu,null,0.2548000000000001
0,10,10,0.93,0.01,2,1,falu,threat,0.07919999999999994
0,10,10,0.93,0.01,2,1,falu,meter,0.08079999999999997
0,10,10,0.93,0.01,2,1,falu,shore,0.09000000000000005
0,10,10,0.93,0.01,2,1,falu,vitamin,0.10680000000000003
0,10,10,0.93,0.01,2,1,falu,game,0.1011999999999999
0,10,10,0.93,0.01,2,1,falu,purse,0.02840000000000002
0,10,10,0.93,0.01,2,1,falu,bag,0.018800000000000018
0,10,10,0.93,0.01,2,2,falu,purse,0.09240000000000007
0,10,10,0.93,0.01,2,2,falu,shore,0.10440000000000015
0,10,10,0.93,0.01,2,2,falu,cheek,0.10720000000000005
0,10,10,0.93,0.01,2,2,falu,vitamin,0.11639999999999995
0,10,10,0.93,0.01,2,2,falu,meter,0.09439999999999993
0,10,10,0.93,0.01,2,2,falu,danger,0.039200000000000026
0,10,10,0.93,0.01,2,2,falu,bag,0.08839999999999991
0,10,10,0.93,0.01,2,2,falu,game,0.06719999999999994
0,10,10,0.93,0.01,2,2,falu,coast,0.10000000000000016
0,10,10,0.93,0.01,2,2,falu,null,0.1735999999999999
0,10,10,0.93,0.01,2,2,falu,threat,0.016800000000000013
0,10,10,0.93,0.01,3,2,qapamoma,null,0.2908000000000003
0,10,10,0.93,0.01,3,2,qapamoma,purse,0.10119999999999994
0,10,10,0.93,0.01,3,2,qapamoma,game,0.060799999999999965
0,10,10,0.93,0.01,3,2,qapamoma,bag,0.11080000000000002
0,10,10,0.93,0.01,3,2,qapamoma,vitamin,0.09599999999999992
0,10,10,0.93,0.01,3,2,qapamoma,coast,0.045600000000000016
0,10,10,0.93,0.01,3,2,qapamoma,shore,0.031200000000000006
0,10,10,0.93,0.01,3,2,qapamoma,meter,0.114
0,10,10,0.93,0.01,3,2,qapamoma,cheek,0.10159999999999997
0,10,10,0.93,0.01,3,2,qapamoma,danger,0.026799999999999997
0,10,10,0.93,0.01,3,2,qapamoma,threat,0.02119999999999999
0,10,10,0.93,0.01,3,1,qapamoma,null,0.26920000000000044
0,10,10,0.93,0.01,3,1,qapamoma,game,0.07559999999999996
0,10,10,0.93,0.01,3,1,qapamoma,danger,0.06679999999999992
0,10,10,0.93,0.01,3,1,qapamoma,coast,0.0796
0,10,10,0.93,0.01,3,1,qapamoma,bag,0.018000000000000002
0,10,10,0.93,0.01,3,1,qapamoma,shore,0.07959999999999993
0,10,10,0.93,0.01,3,1,qapamoma,threat,0.10319999999999992
0,10,10,0.93,0.01,3,1,qapamoma,vitamin,0.10440000000000005
0,10,10,0.93,0.01,3,1,qapamoma,meter,0.09079999999999996
0,10,10,0.93,0.01,3,1,qapamoma,cheek,0.07999999999999999
0,10,10,0.93,0.01,3,1,qapamoma,purse,0.03280000000000002
0,10,10,0.93,0.01,3,2,lipu,bag,0.09319999999999994
0,10,10,0.93,0.01,3,2,lipu,meter,0.07480000000000006
0,10,10,0.93,0.01,3,2,lipu,null,0.2828
0,10,10,0.93,0.01,3,2,lipu,purse,0.11480000000000011
0,10,10,0.93,0.01,3,2,lipu,vitamin,0.12160000000000004
0,10,10,0.93,0.01,3,2,lipu,coast,0.04680000000000002
0,10,10,0.93,0.01,3,2,lipu,game,0.1028
0,10,10,0.93,0.01,3,2,lipu,shore,0.028799999999999992
0,10,10,0.93,0.01,3,2,lipu,threat,0.014000000000000007
0,10,10,0.93,0.01,3,2,lipu,cheek,0.08599999999999991
0,10,10,0.93,0.01,3,2,lipu,danger,0.03440000000000001
0,10,10,0.93,0.01,3,1,lipu,purse,0.02400000000000002
0,10,10,0.93,0.01,3,1,lipu,danger,0.10639999999999998
0,10,10,0.93,0.01,3,1,lipu,coast,0.06719999999999997
0,10,10,0.93,0.01,3,1,lipu,vitamin,0.07999999999999999
0,10,10,0.93,0.01,3,1,lipu,meter,0.08559999999999991
0,10,10,0.93,0.01,3,1,lipu,cheek,0.08199999999999989
0,10,10,0.93,0.01,3,1,lipu,null,0.2492000000000002
0,10,10,0.93,0.01,3,1,lipu,threat,0.09320000000000003
0,10,10,0.93,0.01,3,1,lipu,shore,0.09960000000000008
0,10,10,0.93,0.01,3,1,lipu,game,0.09159999999999993
0,10,10,0.93,0.01,3,1,lipu,bag,0.021200000000000007
0,10,10,0.93,0.01,3,2,fuwo,danger,0.02519999999999999
0,10,10,0.93,0.01,3,2,fuwo,bag,0.1072
0,10,10,0.93,0.01,3,2,fuwo,coast,0.05559999999999997
0,10,10,0.93,0.01,3,2,fuwo,cheek,0.08559999999999987
0,10,10,0.93,0.01,3,2,fuwo,purse,0.11320000000000013
0,10,10,0.93,0.01,3,2,fuwo,meter,0.12680000000000016
0,10,10,0.93,0.01,3,2,fuwo,vitamin,0.07599999999999991
0,10,10,0.93,0.01,3,2,fuwo,shore,0.050399999999999966
0,10,10,0.93,0.01,3,2,fuwo,null,0.21880000000000022
0,10,10,0.93,0.01,3,2,fuwo,game,0.12199999999999989
0,10,10,0.93,0.01,3,2,fuwo,threat,0.01919999999999999
0,10,10,0.93,0.01,3,1,fuwo,threat,0.08239999999999996
0,10,10,0.93,0.01,3,1,fuwo,shore,0.09759999999999996
0,10,10,0.93,0.01,3,1,fuwo,null,0.17560000000000003
0,10,10,0.93,0.01,3,1,fuwo,coast,0.09719999999999995
0,10,10,0.93,0.01,3,1,fuwo,bag,0.030000000000000023
0,10,10,0.93,0.01,3,1,fuwo,vitamin,0.11080000000000018
0,10,10,0.93,0.01,3,1,fuwo,meter,0.09959999999999991
0,10,10,0.93,0.01,3,1,fuwo,game,0.08559999999999995
0,10,10,0.93,0.01,3,1,fuwo,cheek,0.0976
0,10,10,0.93,0.01,3,1,fuwo,purse,0.02440000000000003
0,10,10,0.93,0.01,3,1,fuwo,danger,0.0992000000000001
0,10,10,0.93,0.01,3,2,nihatate,null,0.2852000000000004
0,10,10,0.93,0.01,3,2,nihatate,danger,0.04880000000000002
0,10,10,0.93,0.01,3,2,nihatate,meter,0.07919999999999987
0,10,10,0.93,0.01,3,2,nihatate,coast,0.03680000000000001
0,10,10,0.93,0.01,3,2,nihatate,vitamin,0.10399999999999987
0,10,10,0.93,0.01,3,2,nihatate,game,0.10279999999999992
0,10,10,0.93,0.01,3,2,nihatate,cheek,0.09240000000000004
0,10,10,0.93,0.01,3,2,nihatate,shore,0.051199999999999975
0,10,10,0.93,0.01,3,2,nihatate,purse,0.08520000000000001
0,10,10,0.93,0.01,3,2,nihatate,threat,0.022800000000000008
0,10,10,0.93,0.01,3,2,nihatate,bag,0.09159999999999996
0,10,10,0.93,0.01,3,1,nihatate,null,0.2584000000000003
0,10,10,0.93,0.01,3,1,nihatate,shore,0.08639999999999996
0,10,10,0.93,0.01,3,1,nihatate,threat,0.1044
0,10,10,0.93,0.01,3,1,nihatate,cheek,0.09319999999999994
0,10,10,0.93,0.01,3,1,nihatate,coast,0.10999999999999992
0,10,10,0.93,0.01,3,1,nihatate,bag,0.018000000000000002
0,10,10,0.93,0.01,3,1,nihatate,meter,0.06559999999999998
0,10,10,0.93,0.01,3,1,nihatate,danger,0.07399999999999995
0,10,10,0.93,0.01,3,1,nihatate,vitamin,0.08199999999999989
0,10,10,0.93,0.01,3,1,nihatate,game,0.08119999999999993
0,10,10,0.93,0.01,3,1,nihatate,purse,0.026800000000000008
0,10,10,0.93,0.01,3,2,loqi,threat,0.29160000000000014
0,10,10,0.93,0.01,3,2,loqi,purse,0.04959999999999998
0,10,10,0.93,0.01,3,2,loqi,meter,0.05599999999999999
0,10,10,0.93,0.01,3,2,loqi,null,0.1583999999999997
0,10,10,0.93,0.01,3,2,loqi,game,0.07640000000000002
0,10,10,0.93,0.01,3,2,loqi,bag,0.07359999999999993
0,10,10,0.93,0.01,3,2,loqi,shore,0.031200000000000033
0,10,10,0.93,0.01,3,2,loqi,danger,0.1156
0,10,10,0.93,0.01,3,2,loqi,coast,0.045199999999999976
0,10,10,0.93,0.01,3,2,loqi,cheek,0.05279999999999997
0,10,10,0.93,0.01,3,2,loqi,vitamin,0.04959999999999995
0,10,10,0.93,0.01,3,1,loqi,threat,0.7343999999999999
0,10,10,0.93,0.01,3,1,loqi,coast,0.041200000000000014
0,10,10,0.93,0.01,3,1,loqi,game,0.0104
0,10,10,0.93,0.01,3,1,loqi,danger,0.051199999999999975
0,10,10,0.93,0.01,3,1,loqi,cheek,0.03960000000000004
0,10,10,0.93,0.01,3,1,loqi,null,0.050799999999999984
0,10,10,0.93,0.01,3,1,loqi,vitamin,0.015600000000000001
0,10,10,0.93,0.01,3,1,loqi,meter,0.02440000000000001
0,10,10,0.93,0.01,3,1,loqi,shore,0.020800000000000006
0,10,10,0.93,0.01,3,1,loqi,purse,0.007600000000000014
0,10,10,0.93,0.01,3,1,loqi,bag,0.004000000000000005
0,10,10,0.93,0.01,3,2,hene,coast,0.49559999999999976
0,10,10,0.93,0.01,3,2,hene,meter,0.042400000000000035
0,10,10,0.93,0.01,3,2,hene,shore,0.09399999999999993
0,10,10,0.93,0.01,3,2,hene,purse,0.03640000000000003
0,10,10,0.93,0.01,3,2,hene,null,0.13719999999999988
0,10,10,0.93,0.01,3,2,hene,bag,0.04560000000000006
0,10,10,0.93,0.01,3,2,hene,game,0.04640000000000004
0,10,10,0.93,0.01,3,2,hene,cheek,0.05040000000000003
0,10,10,0.93,0.01,3,2,hene,threat,0.004400000000000009
0,10,10,0.93,0.01,3,2,hene,vitamin,0.033600000000000026
0,10,10,0.93,0.01,3,2,hene,danger,0.01400000000000002
0,10,10,0.93,0.01,3,1,hene,game,0.06799999999999998
0,10,10,0.93,0.01,3,1,hene,coast,0.04560000000000006
0,10,10,0.93,0.01,3,1,hene,threat,0.04440000000000002
0,10,10,0.93,0.01,3,1,hene,purse,0.12600000000000014
0,10,10,0.93,0.01,3,1,hene,bag,0.26519999999999994
0,10,10,0.93,0.01,3,1,hene,cheek,0.05040000000000001
0,10,10,0.93,0.01,3,1,hene,meter,0.04440000000000008
0,10,10,0.93,0.01,3,1,hene,shore,0.06040000000000001
0,10,10,0.93,0.01,3,1,hene,null,0.15639999999999998
0,10,10,0.93,0.01,3,1,hene,vitamin,0.055200000000000006
0,10,10,0.93,0.01,3,1,hene,danger,0.08399999999999996
0,10,10,0.93,0.01,3,2,falu,coast,0.6316000000000002
0,10,10,0.93,0.01,3,2,falu,shore,0.08519999999999994
0,10,10,0.93,0.01,3,2,falu,purse,0.031200000000000006
0,10,10,0.93,0.01,3,2,falu,vitamin,0.0396
0,10,10,0.93,0.01,3,2,falu,cheek,0.019599999999999992
0,10,10,0.93,0.01,3,2,falu,meter,0.03439999999999999
0,10,10,0.93,0.01,3,2,falu,null,0.08359999999999998
0,10,10,0.93,0.01,3,2,falu,game,0.023199999999999988
0,10,10,0.93,0.01,3,2,falu,bag,0.041999999999999975
0,10,10,0.93,0.01,3,2,falu,danger,0.006000000000000009
0,10,10,0.93,0.01,3,2,falu,threat,0.003600000000000006
0,10,10,0.93,0.01,3,1,falu,meter,0.9448000000000002
0,10,10,0.93,0.01,3,1,falu,coast,0.009200000000000002
0,10,10,0.93,0.01,3,1,falu,threat,0.009199999999999993
0,10,10,0.93,0.01,3,1,falu,purse,0.0016000000000000007
0,10,10,0.93,0.01,3,1,falu,null,0.024399999999999963
0,10,10,0.93,0.01,3,1,falu,bag,0.0020000000000000005
0,10,10,0.93,0.01,3,1,falu,vitamin,0.0024000000000000015
0,10,10,0.93,0.01,3,1,falu,shore,0.0020000000000000005
0,10,10,0.93,0.01,3,1,falu,cheek,0.0012000000000000005
0,10,10,0.93,0.01,3,1,falu,danger,0.0020000000000000005
0,10,10,0.93,0.01,3,1,falu,game,0.0012000000000000005
